product_name,product_slug,page_url,image_url,image_file,is_primary
Скатерть Амори бархатная молочная круглая,skatert_amori_barkhatnaia_molochnaia_kruglaia,https://kudos.pifakit.ru/article/162,https://kudos.pifakit.ru/uploads/article_photo/image/162/4535cbc8-2a6f-4846-b362-795d0836cd3e.jpg,skatert_amori_barkhatnaia_molochnaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная бежевая круглая,skatert_amori_barkhatnaia_bezhevaia_kruglaia,https://kudos.pifakit.ru/article/163,https://kudos.pifakit.ru/uploads/article_photo/image/163/d031a384-ff37-4d2a-8067-d734b5c7849f.jpg,skatert_amori_barkhatnaia_bezhevaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная нежно-пудровая круглая,skatert_amori_barkhatnaia_nezhno_pudrovaia_kruglaia,https://kudos.pifakit.ru/article/161,https://kudos.pifakit.ru/uploads/article_photo/image/161/825303e5-3b9a-4a5f-9792-31385f96dfc6.jpg,skatert_amori_barkhatnaia_nezhno_pudrovaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная нежно-пудровая круглая,skatert_amori_barkhatnaia_nezhno_pudrovaia_kruglaia,https://kudos.pifakit.ru/article/161,https://kudos.pifakit.ru/uploads/article_photo/image/161/c50b2b40-81b1-41e6-bcc4-8931b54c05fd.jpg,skatert_amori_barkhatnaia_nezhno_pudrovaia_kruglaia\02.jpg,False
Скатерть Амори бархатная фиолетово-пудровая круглая,skatert_amori_barkhatnaia_fioletovo_pudrovaia_kruglaia,https://kudos.pifakit.ru/article/164,https://kudos.pifakit.ru/uploads/article_photo/image/164/38ef97bc-f0ae-448a-bef4-ee01452808f5.jpg,skatert_amori_barkhatnaia_fioletovo_pudrovaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная розовая круглая,skatert_amori_barkhatnaia_rozovaia_kruglaia,https://kudos.pifakit.ru/article/573,https://kudos.pifakit.ru/uploads/article_photo/image/573/62c66937-e640-47bb-94c6-b5ff76d17e68.jpg,skatert_amori_barkhatnaia_rozovaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная малиновая круглая,skatert_amori_barkhatnaia_malinovaia_kruglaia,https://kudos.pifakit.ru/article/572,https://kudos.pifakit.ru/uploads/article_photo/image/572/5845e64a-69f4-4d12-8f84-38418c92df5e.jpg,skatert_amori_barkhatnaia_malinovaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная красная круглая,skatert_amori_barkhatnaia_krasnaia_kruglaia,https://kudos.pifakit.ru/article/581,https://kudos.pifakit.ru/uploads/article_photo/image/581/ce1624a3-dc21-42df-a7fb-4e5eab796cf5.jpg,skatert_amori_barkhatnaia_krasnaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная охра круглая,skatert_amori_barkhatnaia_okhra_kruglaia,https://kudos.pifakit.ru/article/574,https://kudos.pifakit.ru/uploads/article_photo/image/574/b9385fb2-77a6-4d1d-a954-1165b03b265d.jpg,skatert_amori_barkhatnaia_okhra_kruglaia\01_main.jpg,True
Скатерть Амори бархатная светло-серая круглая,skatert_amori_barkhatnaia_svetlo_seraia_kruglaia,https://kudos.pifakit.ru/article/571,https://kudos.pifakit.ru/uploads/article_photo/image/571/ab17a943-5ca5-4fca-9022-c761f7fca6ef.jpg,skatert_amori_barkhatnaia_svetlo_seraia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная тёмно-серая круглая,skatert_amori_barkhatnaia_temno_seraia_kruglaia,https://kudos.pifakit.ru/article/577,https://kudos.pifakit.ru/uploads/article_photo/image/577/9d39a60a-b9c9-4795-a466-028157db288e.jpg,skatert_amori_barkhatnaia_temno_seraia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная серо-голубая круглая,skatert_amori_barkhatnaia_sero_golubaia_kruglaia,https://kudos.pifakit.ru/article/575,https://kudos.pifakit.ru/uploads/article_photo/image/575/7f4221b5-aa12-4b3d-885d-d43926bbb54d.jpg,skatert_amori_barkhatnaia_sero_golubaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная голубая круглая,skatert_amori_barkhatnaia_golubaia_kruglaia,https://kudos.pifakit.ru/article/576,https://kudos.pifakit.ru/uploads/article_photo/image/576/51877b43-6a28-4b22-b1fa-1a7f20d010bf.jpg,skatert_amori_barkhatnaia_golubaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная нежно-голубая круглая,skatert_amori_barkhatnaia_nezhno_golubaia_kruglaia,https://kudos.pifakit.ru/article/729,https://kudos.pifakit.ru/uploads/article_photo/image/729/31e01abb-3e6c-416d-a688-85914e917e8d.jpg,skatert_amori_barkhatnaia_nezhno_golubaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная синяя круглая,skatert_amori_barkhatnaia_siniaia_kruglaia,https://kudos.pifakit.ru/article/580,https://kudos.pifakit.ru/uploads/article_photo/image/580/a9ed4403-774c-4bff-9f6e-3e2471a0a23e.jpg,skatert_amori_barkhatnaia_siniaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная бледный мох круглая,skatert_amori_barkhatnaia_blednyi_mokh_kruglaia,https://kudos.pifakit.ru/article/578,https://kudos.pifakit.ru/uploads/article_photo/image/578/57df58e9-fcee-4f29-88b5-fe131a6a1467.jpg,skatert_amori_barkhatnaia_blednyi_mokh_kruglaia\01_main.jpg,True
Скатерть Амори бархатная травяная круглая,skatert_amori_barkhatnaia_travianaia_kruglaia,https://kudos.pifakit.ru/article/617,https://kudos.pifakit.ru/uploads/article_photo/image/617/2d63694d-676e-4197-9fe1-0e1098cc9390.jpg,skatert_amori_barkhatnaia_travianaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная зелёная круглая,skatert_amori_barkhatnaia_zelenaia_kruglaia,https://kudos.pifakit.ru/article/579,https://kudos.pifakit.ru/uploads/article_photo/image/579/8ec22378-166d-4373-82d0-94db875849dc.jpg,skatert_amori_barkhatnaia_zelenaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная шоколадная круглая,skatert_amori_barkhatnaia_shokoladnaia_kruglaia,https://kudos.pifakit.ru/article/583,https://kudos.pifakit.ru/uploads/article_photo/image/583/73b88dee-5269-432f-afd6-cda2841ae50f.jpg,skatert_amori_barkhatnaia_shokoladnaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная чёрная круглая,skatert_amori_barkhatnaia_chernaia_kruglaia,https://kudos.pifakit.ru/article/582,https://kudos.pifakit.ru/uploads/article_photo/image/582/8e6ce392-1f35-428b-a18f-21c3de8ae004.jpg,skatert_amori_barkhatnaia_chernaia_kruglaia\01_main.jpg,True
Скатерть Эльзас габардин серо-зелёная круглая,skatert_elzas_gabardin_sero_zelenaia_kruglaia,https://kudos.pifakit.ru/article/234,https://kudos.pifakit.ru/uploads/article_photo/image/234/0cdc9106-f4fa-445a-b647-cf926ce90aa8.jpg,skatert_elzas_gabardin_sero_zelenaia_kruglaia\01_main.jpg,True
Скатерть Эльзас белая круглая,skatert_elzas_belaia_kruglaia,https://kudos.pifakit.ru/article/165,https://kudos.pifakit.ru/uploads/article_photo/image/165/3456c2d4-bc9c-4d9e-8ced-d6f1780a8ea7.jpg,skatert_elzas_belaia_kruglaia\01_main.jpg,True
Скатерть Эльзас белая круглая,skatert_elzas_belaia_kruglaia,https://kudos.pifakit.ru/article/165,https://kudos.pifakit.ru/uploads/article_photo/image/165/b242c5d5-d62a-4ef7-93d4-8b0fe7897664.jpg,skatert_elzas_belaia_kruglaia\02.jpg,False
Скатерть Эльзас чёрная круглая,skatert_elzas_chernaia_kruglaia,https://kudos.pifakit.ru/article/166,https://kudos.pifakit.ru/uploads/article_photo/image/166/99bfabc5-dab9-49d3-b4e4-c3da3d918e74.jpg,skatert_elzas_chernaia_kruglaia\01_main.jpg,True
Скатерть Эльзас чёрная круглая,skatert_elzas_chernaia_kruglaia,https://kudos.pifakit.ru/article/166,https://kudos.pifakit.ru/uploads/article_photo/image/166/2614b171-40c5-49d2-97a5-42295f63b47e.jpg,skatert_elzas_chernaia_kruglaia\02.jpg,False
Скатерть Эльзас светло-серая круглая,skatert_elzas_svetlo_seraia_kruglaia,https://kudos.pifakit.ru/article/167,https://kudos.pifakit.ru/uploads/article_photo/image/167/f01c7266-6eb5-4c94-98f7-6d2918ec426e.jpg,skatert_elzas_svetlo_seraia_kruglaia\01_main.jpg,True
Скатерть Эльзас серая круглая,skatert_elzas_seraia_kruglaia,https://kudos.pifakit.ru/article/168,https://kudos.pifakit.ru/uploads/article_photo/image/168/987a9073-ba0c-4c9c-8413-fe74c21022f7.jpg,skatert_elzas_seraia_kruglaia\01_main.jpg,True
Скатерть Эльзас ванильная круглая,skatert_elzas_vanilnaia_kruglaia,https://kudos.pifakit.ru/article/169,https://kudos.pifakit.ru/uploads/article_photo/image/169/11342588-0f5a-4b40-85b9-5b77a89ba9e2.jpg,skatert_elzas_vanilnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас бежевая круглая,skatert_elzas_bezhevaia_kruglaia,https://kudos.pifakit.ru/article/170,https://kudos.pifakit.ru/uploads/article_photo/image/170/f67557bb-3656-4ec1-bc2a-52ed646a53eb.jpg,skatert_elzas_bezhevaia_kruglaia\01_main.jpg,True
Скатерть Эльзас телесная круглая,skatert_elzas_telesnaia_kruglaia,https://kudos.pifakit.ru/article/171,https://kudos.pifakit.ru/uploads/article_photo/image/171/bf36661b-2dca-45e8-b9a3-35fc8c26c171.jpg,skatert_elzas_telesnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас персиковая круглая,skatert_elzas_persikovaia_kruglaia,https://kudos.pifakit.ru/article/172,https://kudos.pifakit.ru/uploads/article_photo/image/172/402c4f2a-e114-4c02-a58d-b57748926edd.jpg,skatert_elzas_persikovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас нежно-розовая круглая,skatert_elzas_nezhno_rozovaia_kruglaia,https://kudos.pifakit.ru/article/173,https://kudos.pifakit.ru/uploads/article_photo/image/173/fb8e9cef-dd1f-42e5-b041-d111375a9cf7.jpg,skatert_elzas_nezhno_rozovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас пудрово-бежевая круглая,skatert_elzas_pudrovo_bezhevaia_kruglaia,https://kudos.pifakit.ru/article/174,https://kudos.pifakit.ru/uploads/article_photo/image/174/cb944887-b14e-4361-a5a7-dca9b55aec73.jpg,skatert_elzas_pudrovo_bezhevaia_kruglaia\01_main.jpg,True
Скатерть Эльзас пудровая круглая,skatert_elzas_pudrovaia_kruglaia,https://kudos.pifakit.ru/article/175,https://kudos.pifakit.ru/uploads/article_photo/image/175/1edd2188-48cc-4b0c-af52-9724a89c413f.jpg,skatert_elzas_pudrovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас лососевая круглая,skatert_elzas_lososevaia_kruglaia,https://kudos.pifakit.ru/article/176,https://kudos.pifakit.ru/uploads/article_photo/image/176/94b57e02-5ba0-43fc-8384-8d986703503d.jpg,skatert_elzas_lososevaia_kruglaia\01_main.jpg,True
Скатерть Эльзас розовая круглая,skatert_elzas_rozovaia_kruglaia,https://kudos.pifakit.ru/article/224,https://kudos.pifakit.ru/uploads/article_photo/image/224/7ea5a412-c193-499b-94aa-3d8444697ea7.jpg,skatert_elzas_rozovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас розовая круглая,skatert_elzas_rozovaia_kruglaia,https://kudos.pifakit.ru/article/224,https://kudos.pifakit.ru/uploads/article_photo/image/224/3c9c67ad-aef6-464e-a00f-027df40253d3.jpg,skatert_elzas_rozovaia_kruglaia\02.jpg,False
Скатерть Эльзас малиновая круглая,skatert_elzas_malinovaia_kruglaia,https://kudos.pifakit.ru/article/225,https://kudos.pifakit.ru/uploads/article_photo/image/225/400c5707-77c3-4763-af18-e1ab6da08110.jpg,skatert_elzas_malinovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас коралловая круглая,skatert_elzas_korallovaia_kruglaia,https://kudos.pifakit.ru/article/226,https://kudos.pifakit.ru/uploads/article_photo/image/226/f437fe67-1596-4b60-a9ae-7331170d7f19.jpg,skatert_elzas_korallovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас красная круглая,skatert_elzas_krasnaia_kruglaia,https://kudos.pifakit.ru/article/227,https://kudos.pifakit.ru/uploads/article_photo/image/227/e75253cf-b2b0-4245-a6c5-317fca4db3b3.jpg,skatert_elzas_krasnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас красная круглая,skatert_elzas_krasnaia_kruglaia,https://kudos.pifakit.ru/article/227,https://kudos.pifakit.ru/uploads/article_photo/image/227/aa9d8d5f-f231-4532-88dc-6c7c5af456b1.jpg,skatert_elzas_krasnaia_kruglaia\02.jpg,False
Скатерть Эльзас тёмно-красная круглая,skatert_elzas_temno_krasnaia_kruglaia,https://kudos.pifakit.ru/article/228,https://kudos.pifakit.ru/uploads/article_photo/image/228/d1a79aa2-7c25-4688-b71c-7d7b683dabcd.jpg,skatert_elzas_temno_krasnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас бордовая круглая,skatert_elzas_bordovaia_kruglaia,https://kudos.pifakit.ru/article/229,https://kudos.pifakit.ru/uploads/article_photo/image/229/cb0ed49a-fbcd-4c87-9450-e1d971a2ece7.jpg,skatert_elzas_bordovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас баклажановая круглая,skatert_elzas_baklazhanovaia_kruglaia,https://kudos.pifakit.ru/article/230,https://kudos.pifakit.ru/uploads/article_photo/image/230/e10584bd-2959-4827-b8c5-e860d38d77d4.jpg,skatert_elzas_baklazhanovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас фиолетовая круглая,skatert_elzas_fioletovaia_kruglaia,https://kudos.pifakit.ru/article/231,https://kudos.pifakit.ru/uploads/article_photo/image/231/efba0176-6388-494a-a280-25e06d205cfe.jpg,skatert_elzas_fioletovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас фиолетовая круглая,skatert_elzas_fioletovaia_kruglaia,https://kudos.pifakit.ru/article/231,https://kudos.pifakit.ru/uploads/article_photo/image/231/87a4f309-56cb-4096-ad8f-c55f95ae5ef6.jpg,skatert_elzas_fioletovaia_kruglaia\02.jpg,False
Скатерть Эльзас лавандовая круглая,skatert_elzas_lavandovaia_kruglaia,https://kudos.pifakit.ru/article/232,https://kudos.pifakit.ru/uploads/article_photo/image/232/1f0a31cf-95bc-4fa5-a96a-7b4b61bc0635.jpg,skatert_elzas_lavandovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас тёмно-зелёная круглая,skatert_elzas_temno_zelenaia_kruglaia,https://kudos.pifakit.ru/article/233,https://kudos.pifakit.ru/uploads/article_photo/image/233/cc37b598-9213-4381-8031-954227b37ae0.jpg,skatert_elzas_temno_zelenaia_kruglaia\01_main.jpg,True
Скатерть Эльзас светло-зелёная круглая,skatert_elzas_svetlo_zelenaia_kruglaia,https://kudos.pifakit.ru/article/235,https://kudos.pifakit.ru/uploads/article_photo/image/235/9ea591ba-5273-42b6-b478-977c3ab43e79.jpg,skatert_elzas_svetlo_zelenaia_kruglaia\01_main.jpg,True
Скатерть Эльзас салатовая круглая,skatert_elzas_salatovaia_kruglaia,https://kudos.pifakit.ru/article/236,https://kudos.pifakit.ru/uploads/article_photo/image/236/50451a1a-b134-48a5-a204-255dc4647d82.jpg,skatert_elzas_salatovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас малахитовая круглая,skatert_elzas_malakhitovaia_kruglaia,https://kudos.pifakit.ru/article/237,https://kudos.pifakit.ru/uploads/article_photo/image/237/e969ec8d-c4c2-47f6-a3dd-707debc7c355.jpg,skatert_elzas_malakhitovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас бирюзовая круглая,skatert_elzas_biriuzovaia_kruglaia,https://kudos.pifakit.ru/article/238,https://kudos.pifakit.ru/uploads/article_photo/image/238/c3cd18a1-c121-4326-aa45-6e071a5c1c56.jpg,skatert_elzas_biriuzovaia_kruglaia\01_main.jpg,True
Скатерть Эльзас небесная круглая,skatert_elzas_nebesnaia_kruglaia,https://kudos.pifakit.ru/article/239,https://kudos.pifakit.ru/uploads/article_photo/image/239/4a9c9da8-dd3e-43ac-8482-4f2a1f6cf33b.jpg,skatert_elzas_nebesnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас голубая круглая,skatert_elzas_golubaia_kruglaia,https://kudos.pifakit.ru/article/240,https://kudos.pifakit.ru/uploads/article_photo/image/240/d1f9cdb5-b192-40b8-88f0-c45085c54c4d.jpg,skatert_elzas_golubaia_kruglaia\01_main.jpg,True
Скатерть Эльзас нежно-жёлтая круглая,skatert_elzas_nezhno_zheltaia_kruglaia,https://kudos.pifakit.ru/article/241,https://kudos.pifakit.ru/uploads/article_photo/image/241/2026c2ff-1625-4e49-9301-465a9b2d719a.jpg,skatert_elzas_nezhno_zheltaia_kruglaia\01_main.jpg,True
Скатерть Эльзас песочная круглая,skatert_elzas_pesochnaia_kruglaia,https://kudos.pifakit.ru/article/242,https://kudos.pifakit.ru/uploads/article_photo/image/242/94349282-dab4-4f7d-8090-67dc7be99d18.jpg,skatert_elzas_pesochnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас золотая круглая,skatert_elzas_zolotaia_kruglaia,https://kudos.pifakit.ru/article/243,https://kudos.pifakit.ru/uploads/article_photo/image/243/e6dab7f4-f59c-46f3-956c-e7aa62a3cd07.jpg,skatert_elzas_zolotaia_kruglaia\01_main.jpg,True
Скатерть Эльзас жёлтая круглая,skatert_elzas_zheltaia_kruglaia,https://kudos.pifakit.ru/article/244,https://kudos.pifakit.ru/uploads/article_photo/image/244/154f4729-7956-4f55-957f-4091ab718cf5.jpg,skatert_elzas_zheltaia_kruglaia\01_main.jpg,True
Скатерть Эльзас оранжевая круглая,skatert_elzas_oranzhevaia_kruglaia,https://kudos.pifakit.ru/article/245,https://kudos.pifakit.ru/uploads/article_photo/image/245/f4367edf-e473-4a0a-815a-266b827b82d9.jpg,skatert_elzas_oranzhevaia_kruglaia\01_main.jpg,True
Скатерть Эльзас оранжевая круглая,skatert_elzas_oranzhevaia_kruglaia,https://kudos.pifakit.ru/article/245,https://kudos.pifakit.ru/uploads/article_photo/image/245/bf0e43fd-87ee-4e2e-b49b-1109b2b9b784.jpg,skatert_elzas_oranzhevaia_kruglaia\02.jpg,False
Скатерть Эльзас шоколадная круглая,skatert_elzas_shokoladnaia_kruglaia,https://kudos.pifakit.ru/article/246,https://kudos.pifakit.ru/uploads/article_photo/image/246/20d55187-4dfd-433f-a6c9-f7fe475cc1d0.jpg,skatert_elzas_shokoladnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас синяя круглая,skatert_elzas_siniaia_kruglaia,https://kudos.pifakit.ru/article/247,https://kudos.pifakit.ru/uploads/article_photo/image/247/0af06b27-ba04-436f-a0a6-d4c3bf6cdf23.jpg,skatert_elzas_siniaia_kruglaia\01_main.jpg,True
Скатерть Эльзас синяя круглая,skatert_elzas_siniaia_kruglaia,https://kudos.pifakit.ru/article/247,https://kudos.pifakit.ru/uploads/article_photo/image/247/02b55c65-0d7a-446f-8e09-74e32b91122c.jpg,skatert_elzas_siniaia_kruglaia\02.jpg,False
Скатерть Эльзас синяя круглая,skatert_elzas_siniaia_kruglaia,https://kudos.pifakit.ru/article/247,https://kudos.pifakit.ru/uploads/article_photo/image/247/8984a76a-4397-47aa-b53b-e8ef34c025bf.jpg,skatert_elzas_siniaia_kruglaia\03.jpg,False
Скатерть Эльзас тёмно-синяя круглая,skatert_elzas_temno_siniaia_kruglaia,https://kudos.pifakit.ru/article/248,https://kudos.pifakit.ru/uploads/article_photo/image/248/34cc53d8-982e-4ac9-b541-eb39a6797727.jpg,skatert_elzas_temno_siniaia_kruglaia\01_main.jpg,True
Скатерть Эльзас тёмно-синяя круглая,skatert_elzas_temno_siniaia_kruglaia,https://kudos.pifakit.ru/article/248,https://kudos.pifakit.ru/uploads/article_photo/image/248/f7e77b8f-5721-43a1-abce-b17a5dffe5d1.jpg,skatert_elzas_temno_siniaia_kruglaia\02.jpg,False
Скатерть Эльзас нежно-голубая круглая,skatert_elzas_nezhno_golubaia_kruglaia,https://kudos.pifakit.ru/article/249,https://kudos.pifakit.ru/uploads/article_photo/image/249/e509d8af-f76b-4a1b-930c-4b83518f43fb.jpg,skatert_elzas_nezhno_golubaia_kruglaia\01_main.jpg,True
Скатерть Эльзас хаки круглая,skatert_elzas_khaki_kruglaia,https://kudos.pifakit.ru/article/250,https://kudos.pifakit.ru/uploads/article_photo/image/250/882201ec-f475-404d-817d-cc7ef7ced8f1.jpg,skatert_elzas_khaki_kruglaia\01_main.jpg,True
Скатерть Эльзас верблюжья круглая,skatert_elzas_verbliuzhia_kruglaia,https://kudos.pifakit.ru/article/251,https://kudos.pifakit.ru/uploads/article_photo/image/251/cfc72d59-3a9f-4e3c-ae66-7ff3f84711ac.jpg,skatert_elzas_verbliuzhia_kruglaia\01_main.jpg,True
Скатерть Эльзас горчичная круглая,skatert_elzas_gorchichnaia_kruglaia,https://kudos.pifakit.ru/article/252,https://kudos.pifakit.ru/uploads/article_photo/image/252/d015d0de-6bf2-497d-9366-45e281ede0b4.jpg,skatert_elzas_gorchichnaia_kruglaia\01_main.jpg,True
Скатерть Эльзас горчичная круглая,skatert_elzas_gorchichnaia_kruglaia,https://kudos.pifakit.ru/article/252,https://kudos.pifakit.ru/uploads/article_photo/image/252/ed494d56-9eca-47b4-b9a7-09a86ed1f005.jpg,skatert_elzas_gorchichnaia_kruglaia\02.jpg,False
Скатерть Эльзас горчичная круглая,skatert_elzas_gorchichnaia_kruglaia,https://kudos.pifakit.ru/article/252,https://kudos.pifakit.ru/uploads/article_photo/image/252/745e6f62-835f-419b-bcdf-6eabbfac5b82.jpg,skatert_elzas_gorchichnaia_kruglaia\03.jpg,False
Скатерть Эльзас травяная круглая,skatert_elzas_travianaia_kruglaia,https://kudos.pifakit.ru/article/253,https://kudos.pifakit.ru/uploads/article_photo/image/253/ebdc24d8-b254-443d-9d3e-307249d814e5.jpg,skatert_elzas_travianaia_kruglaia\01_main.jpg,True
Скатерть Эльзас оливково-коричневая круглая,skatert_elzas_olivkovo_korichnevaia_kruglaia,https://kudos.pifakit.ru/article/254,https://kudos.pifakit.ru/uploads/article_photo/image/254/93d96212-d0bf-4495-879c-01f245d376ef.jpg,skatert_elzas_olivkovo_korichnevaia_kruglaia\01_main.jpg,True
Скатерть Эльзас марсала круглая,skatert_elzas_marsala_kruglaia,https://kudos.pifakit.ru/article/255,https://kudos.pifakit.ru/uploads/article_photo/image/255/6b04557e-0c9a-4762-947e-2aa4e611604f.jpg,skatert_elzas_marsala_kruglaia\01_main.jpg,True
Скатерть из пайеток черная круглая,skatert_iz_paietok_chernaia_kruglaia,https://kudos.pifakit.ru/article/688,https://kudos.pifakit.ru/uploads/article_photo/image/688/bba8bf23-0744-419e-8fbc-f81416788bf3.jpg,skatert_iz_paietok_chernaia_kruglaia\01_main.jpg,True
Скатерь с пайетками нежно-розовая круглая,skater_s_paietkami_nezhno_rozovaia_kruglaia,https://kudos.pifakit.ru/article/689,https://kudos.pifakit.ru/uploads/article_photo/image/689/934ec8cb-94cd-4493-aa3a-8c028e8bd0ce.jpg,skater_s_paietkami_nezhno_rozovaia_kruglaia\01_main.jpg,True
Скатерть из пайеток золотистая круглая,skatert_iz_paietok_zolotistaia_kruglaia,https://kudos.pifakit.ru/article/690,https://kudos.pifakit.ru/uploads/article_photo/image/690/93c017e8-1d6c-4300-a543-fe89254e3b55.jpg,skatert_iz_paietok_zolotistaia_kruglaia\01_main.jpg,True
Скатерть из пайеток серебристая круглая,skatert_iz_paietok_serebristaia_kruglaia,https://kudos.pifakit.ru/article/691,https://kudos.pifakit.ru/uploads/article_photo/image/691/d6c368ee-77e4-4377-932c-8e9ea62e83cf.jpg,skatert_iz_paietok_serebristaia_kruglaia\01_main.jpg,True
Скатерть Амори бархатная молочная прямоугольная,skatert_amori_barkhatnaia_molochnaia_priamougolnaia,https://kudos.pifakit.ru/article/595,https://kudos.pifakit.ru/uploads/article_photo/image/595/69d5a0ac-bee5-4f76-b51c-f43405ef33fe.jpg,skatert_amori_barkhatnaia_molochnaia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная бежевая прямоугольная,skatert_amori_barkhatnaia_bezhevaia_priamougolnaia,https://kudos.pifakit.ru/article/596,https://kudos.pifakit.ru/uploads/article_photo/image/596/9c162dfa-ca3a-4446-b435-479f947ab511.jpg,skatert_amori_barkhatnaia_bezhevaia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная бежевая прямоугольная удлиненная,skatert_amori_barkhatnaia_bezhevaia_priamougolnaia_udlinennaia,https://kudos.pifakit.ru/article/597,https://kudos.pifakit.ru/uploads/article_photo/image/597/c46f3d71-40fb-4c4d-b7bd-0f19c28c4664.jpg,skatert_amori_barkhatnaia_bezhevaia_priamougolnaia_udlinennaia\01_main.jpg,True
Скатерть Амори бархатная нежно-пудровая прямоугольная,skatert_amori_barkhatnaia_nezhno_pudrovaia_priamougolnaia,https://kudos.pifakit.ru/article/598,https://kudos.pifakit.ru/uploads/article_photo/image/598/00a5e479-8e1f-42d6-8be2-865851351e22.jpg,skatert_amori_barkhatnaia_nezhno_pudrovaia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная фиолетово-пудровая прямоугольная,skatert_amori_barkhatnaia_fioletovo_pudrovaia_priamougolnaia,https://kudos.pifakit.ru/article/599,https://kudos.pifakit.ru/uploads/article_photo/image/599/2c83e11d-fba0-457f-9068-0fcb727d878d.jpg,skatert_amori_barkhatnaia_fioletovo_pudrovaia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная розовая прямоугольная,skatert_amori_barkhatnaia_rozovaia_priamougolnaia,https://kudos.pifakit.ru/article/600,https://kudos.pifakit.ru/uploads/article_photo/image/600/d249b0bd-c6b3-47f0-89d4-fedb401df514.jpg,skatert_amori_barkhatnaia_rozovaia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная малиновая прямоугольная,skatert_amori_barkhatnaia_malinovaia_priamougolnaia,https://kudos.pifakit.ru/article/601,https://kudos.pifakit.ru/uploads/article_photo/image/601/d47f8784-22ee-471f-8146-49045a21f0ee.jpg,skatert_amori_barkhatnaia_malinovaia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная светло-серая прямоугольная,skatert_amori_barkhatnaia_svetlo_seraia_priamougolnaia,https://kudos.pifakit.ru/article/602,https://kudos.pifakit.ru/uploads/article_photo/image/602/77bca89c-55e9-45f0-9003-1187a15c90e8.jpg,skatert_amori_barkhatnaia_svetlo_seraia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная тёмно-серая прямоугольная,skatert_amori_barkhatnaia_temno_seraia_priamougolnaia,https://kudos.pifakit.ru/article/603,https://kudos.pifakit.ru/uploads/article_photo/image/603/46b70fb7-79e1-464f-ba5e-26f59ae96030.jpg,skatert_amori_barkhatnaia_temno_seraia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная серо-голубая прямоугольная,skatert_amori_barkhatnaia_sero_golubaia_priamougolnaia,https://kudos.pifakit.ru/article/604,https://kudos.pifakit.ru/uploads/article_photo/image/604/3b4e4949-90ae-4f77-ac59-36b2048f306e.jpg,skatert_amori_barkhatnaia_sero_golubaia_priamougolnaia\01_main.jpg,True
Скатерть Амори бархатная голубая прямоугольная,skatert_amori_barkhatnaia_golubaia_priamougolnaia,https://kudos.pifakit.ru/article/605,https://kudos.pifakit.ru/uploads/article_photo/image/605/d7dbb3b1-2f66-4cf2-aea6-b3c8a1405f4d.jpg,skatert_amori_barkhatnaia_golubaia_priamougolnaia\01_main.jpg,True
